12.7997 37.0318 37.5 
12.8581 37.0288 37.5 
12.9156 37.0264 37.5 
12.9732 37.0388 37.5 
13.0314 37.0266 37.5 
13.0906 37.0296 37.5 
13.1483 37.0251 37.5 
13.2074 37.0158 37.5 
13.2641 37.0098 37.5 
13.3222 37.0113 37.5 
13.3821 37.0068 37.5 
13.441 36.9848 37.5 
13.5008 36.9803 37.5 
13.5618 36.9757 37.5 
13.6218 36.9749 37.5 
13.6807 36.9831 37.5 
13.7393 36.9815 37.5 
13.799 36.9762 37.5 
13.8573 36.986 37.5 
13.9165 36.9847 37.5 
13.9756 36.9884 37.5 
14.0351 36.9717 37.5 
14.0934 36.9687 37.5 
14.1527 36.9649 37.5 
14.2122 36.9633 37.5 
14.2714 36.986 37.5 
14.3314 36.9836 37.5 
14.3904 36.9919 37.5 
14.4502 37.0139 37.5 
14.5115 37.0221 37.5 
14.5699 37.054 37.5 
14.6307 37.0737 37.5 
14.6918 37.1064 37.5 
14.7501 37.1377 37.5 
14.8084 37.1809 37.5 
14.8664 37.2272 37.5 
14.9284 37.2708 37.5 
14.9868 37.3322 37.5 
15.047 37.3595 37.5 
15.1074 37.4303 37.5 
15.1659 37.4884 37.5 
15.2255 37.5464 37.5 
15.2854 37.5954 37.5 
15.3453 37.6653 37.5 
15.4049 37.7256 37.5 
15.4653 37.7685 37.5 
15.5249 37.8445 37.5 
15.5848 37.8729 37.5 
15.6431 37.9298 37.5 
15.7028 37.9733 37.5 
15.7625 37.9969 37.5 
15.8223 38.0167 37.5 
15.8822 38.0416 37.5 
15.9421 38.0755 37.5 
16.0004 38.093 37.5 
16.0603 38.1174 37.5 
16.1204 38.1288 37.5 
16.1779 38.1466 37.5 
16.2364 38.1379 37.5 
16.2947 38.1418 37.5 
16.3523 38.163 37.5 
16.412 38.1493 37.5 
16.4711 38.1503 37.5 
16.5305 38.1544 37.5 
16.5887 38.1359 37.5 
16.6487 38.1329 37.5 
16.7081 38.1248 37.5 
16.7664 38.1275 37.5 
16.8246 38.0928 37.5 
16.8839 38.0865 37.5 
16.944 38.0875 37.5 
17.0019 38.0571 37.5 
17.0611 38.0474 37.5 
17.1194 38.0267 37.5 
17.1782 38.0004 37.5 
17.2386 37.9949 37.5 
17.2975 37.9662 37.5 
17.3573 37.9567 37.5 
17.4169 37.9241 37.5 
17.4771 37.8961 37.5 
17.5354 37.8771 37.5 
17.5937 37.8533 37.5 
17.6527 37.8376 37.5 
17.7118 37.7988 37.5 
17.772 37.7894 37.5 
17.8335 37.7466 37.5 
17.8927 37.7326 37.5 
17.954 37.7074 37.5 
18.0117 37.6736 37.5 
18.0717 37.6445 37.5 
18.1317 37.6217 37.5 
18.1917 37.5921 37.5 
18.2512 37.5655 37.5 
18.3106 37.5375 37.5 
18.3705 37.5055 37.5 
18.4301 37.4741 37.5 
18.4877 37.461 37.5 
18.5469 37.4377 37.5 
18.6062 37.4051 37.5 
18.6669 37.3981 37.5 
18.7268 37.3734 37.5 
18.788 37.3547 37.5 
18.8489 37.3383 37.5 
18.9089 37.3243 37.5 
18.9676 37.3089 37.5 
19.0274 37.2919 37.5 
19.0862 37.2888 37.5 
19.1462 37.2649 37.5 
19.2055 37.2603 37.5 
19.2667 37.2363 37.5 
19.3258 37.2378 37.5 
19.3858 37.2338 37.5 
19.4471 37.2331 37.5 
19.5069 37.2275 37.5 
19.5665 37.2328 37.5 
19.6273 37.2197 37.5 
19.6866 37.229 37.5 
19.7479 37.2206 37.5 
19.8075 37.2067 37.5 
19.8674 37.2098 37.5 
19.9281 37.2013 37.5 
19.9871 37.1815 37.5 
20.0464 37.1822 37.5 

