50.319,21.7062,9.64124,-1.56951,
50.4066,-16.4061,9.18331,-2.51921,
50.4939,10.4966,8.99471,-1.89929,
50.5876,-7.91166,9.34972,-2.34843,
50.6697,3.593,8.38383,-2.12115,
50.757,-12.709,9.20509,-2.8526,
50.8331,42.3848,9.67805,-0.532853,
50.9162,-29.4852,9.88178,-2.11219,
51.001,-13.2759,8.94788,-2.89668,
51.082,6.335,9.60749,-2.54834,
51.161,-4.91806,10.0918,-2.80555,
51.249,-12.7398,9.84154,-3.48795,
51.336,-7.3399,8.74437,-3.92978,
51.4247,8.87433,8.55269,-3.38433,
51.511,-5.65475,8.89508,-3.71805,
51.6104,16.1116,8.86008,-2.76446,
51.6978,0.596242,7.99243,-2.72538,
51.7813,-5.43427,9.40471,-3.02772,
51.8628,-1.56459,8.68622,-3.12186,
51.942,5.71157,9.79694,-2.81747,
52.024,7.72936,9.94908,-2.41217,
52.1046,0.82509,9.14795,-2.36515,
52.1883,17.5403,9.26434,-1.37876,
52.2731,-3.06045,9.78981,-1.54154,
52.3546,6.08901,8.60324,-1.17317,
52.4402,-15.7676,9.857,-2.00518,
52.5222,-14.0593,8.85027,-2.83056,
52.6114,-4.00406,8.50792,-3.07479,
52.6958,13.4075,9.29891,-2.32718,
52.7743,10.5666,9.62684,-1.75839,
52.8707,-11.7099,9.53584,-2.3942,
52.9574,-1.34829,8.01669,-2.48119,
53.0701,8.19445,8.45343,-1.9802,
53.1585,7.94439,6.51906,-1.35081,
53.2427,-5.15425,9.21484,-1.63952,
53.3306,-13.8104,9.20517,-2.41324,
53.4156,14.7053,8.60628,-1.53258,
53.4964,-13.3468,9.25567,-2.27519,
53.5828,3.22942,8.84031,-2.08721,
53.6717,14.7921,9.11145,-1.25219,
53.7862,-1.89463,8.62837,-1.36508,
53.8654,-7.87557,6.77223,-1.96233,
53.9494,5.27016,9.46089,-1.67641,
54.0365,-0.509807,8.99029,-1.7055,
54.1149,-4.35378,8.93662,-1.95521,
54.2046,18.701,9.22708,-0.916695,
54.2891,-13.5389,8.69088,-1.71441,
54.3779,25.0575,8.49276,-0.203698,
54.4672,-23.9159,8.55862,-1.63358,
54.5525,-3.85187,8.80493,-1.85728,
54.6331,-7.25671,8.93523,-2.27221,
54.7183,5.37379,9.0264,-1.96827,
54.8062,-6.90708,8.98762,-2.36028,
54.8929,1.35134,8.38776,-2.27817,
54.9782,17.404,8.69097,-1.25811,
55.0628,8.43949,8.83087,-0.77144,
55.1437,-7.56288,9.14972,-1.19218,
55.2313,-0.128002,9.04068,-1.19938,
55.3183,-2.63379,9.13278,-1.34604,
55.3993,-3.05626,8.60201,-1.52661,
55.4828,11.2284,9.37307,-0.917969,
55.5667,-8.83453,9.10381,-1.41076,
55.65,-12.4746,8.91021,-2.12115,
55.7321,11.5751,8.52689,-1.43274,
55.8195,-7.09034,8.97037,-1.83331,
55.9168,0.158082,8.96869,-1.82438,
56.0026,16.5488,7.5195,-0.710176,
56.0869,-15.2922,8.9311,-1.57654,
56.1777,19.5204,8.65944,-0.436131,
56.271,1.08222,8.70464,-0.373244,
56.3759,-6.94793,6.89303,-0.882877,
56.4897,0.914782,7.50314,-0.821256,
56.5766,-4.90401,6.84221,-1.1833,
56.6638,2.89162,8.97442,-1.0206,
56.7614,5.3966,8.45255,-0.69831,
56.865,4.96533,7.28418,-0.354264,
56.9692,6.46087,7.11787,0.10389,
57.0876,5.01396,7.9876,0.420782,
57.1792,-2.86345,6.22805,0.188654,
57.2751,3.81176,7.79293,0.435654,
57.3858,0.517938,7.49727,0.470547,
57.4886,-10.4908,7.10197,-0.275446,
57.5892,-1.89624,6.90124,-0.414181,
57.6919,3.89728,7.68184,-0.158036,
57.804,10.0267,6.87089,0.578947,
57.9106,12.9746,6.78438,1.5455,
58.0088,-2.99215,7.05063,1.33088,
58.1148,2.73274,7.44828,1.51655,
58.2237,-2.4308,7.20522,1.34572,
58.3309,-1.62476,6.72279,1.22326,
58.4319,-7.5232,7.11369,0.687227,
58.5339,16.9815,7.67433,1.80966,
58.6294,-2.18633,7.45242,1.66074,
58.7306,3.0246,8.28188,1.84627,
58.839,5.42993,7.06644,2.23704,
58.9404,-9.50063,6.8082,1.52685,
59.0477,-11.1508,7.04346,0.720873,
59.2062,21.8456,7.53837,2.19764,
59.3384,3.00128,4.63247,2.52839,
59.4932,-2.18521,3.97496,2.24721,
59.5889,-21.5331,8.4855,0.948757,
59.6821,2.6498,7.61568,1.12688,
59.7747,17.9522,8.23221,2.24427,
59.861,-5.75865,8.44119,1.89445,
59.9522,4.77782,8.80752,2.17285,
60.036,-19.7413,8.74942,1.01446,
60.1145,11.9147,9.31838,1.6713,
60.2014,2.95972,9.23077,1.83612,
60.2862,-3.68359,9.21263,1.63047,
60.3741,-11.6895,8.65624,0.935625,
60.459,-3.36425,8.40585,0.729634,
60.5481,-14.5801,8.848,-0.118446,
60.6342,1.23966,8.89832,-0.0467475,
60.7235,16.6761,8.59906,0.951687,
60.8066,-3.53172,8.83023,0.745713,
60.89,-3.93259,9.05737,0.522069,
60.9767,5.81955,9.16053,0.849398,
61.0607,-6.6656,8.96982,0.466444,
61.1456,-6.30829,9.1904,0.112704,
61.2225,0.436925,9.055,0.137572,
61.3159,1.25156,9.38467,0.20631,
61.4074,-13.3302,8.17663,-0.633756,
61.4969,14.465,8.17624,0.277969,
61.5832,5.89646,9.08105,0.612666,
61.6719,-4.60082,8.15534,0.321831,
61.7555,2.83007,9.15794,0.481173,
61.8411,-8.88813,9.00529,-0.0277341,
61.9283,-6.86857,8.89051,-0.426021,
62.0142,9.0472,8.75349,0.106832,
62.0941,-6.02679,9.18043,-0.231591,
62.1733,10.336,9.68028,0.318897,
62.2646,-9.26944,8.7344,-0.228204,
62.3522,-7.08019,8.74402,-0.645529,
62.4373,3.3818,8.87867,-0.449253,
62.5195,11.6502,8.5842,0.250175,
62.607,-9.77569,9.97866,-0.254658,
62.6972,-2.03062,8.12743,-0.383388,
62.7777,5.91002,8.9312,-0.0424491,
62.8634,20.5002,9.44868,1.07583,
62.9483,-3.39773,8.4439,0.868357,
63.0376,-26.2834,9.20833,-0.602997,
63.1232,1.50034,8.5165,-0.512202,
63.2094,-0.780986,9.16022,-0.556134,
63.293,-0.930823,8.61562,-0.611791,
63.3791,-7.5308,9.48636,-1.0206,
63.4672,12.6022,8.61939,-0.267752,
63.5483,-7.38423,9.30365,-0.676339,

