36.6224,37.6644,37.5,
36.7074,37.6561,37.5,
36.7906,37.6535,37.5,
36.8715,37.6806,37.5,
36.9563,37.6588,37.5,
37.0401,37.6571,37.5,
37.1252,37.5961,37.5,
37.2026,37.6686,37.5,
37.2885,37.6878,37.5,
37.3701,37.6373,37.5,
37.457,37.6992,37.5,
37.5313,37.7111,37.5,
37.6075,37.6975,37.5,
37.6913,37.7249,37.5,
37.7759,37.7376,37.5,
37.8634,37.7034,37.5,
37.9373,37.692,37.5,
38.0224,37.7318,37.5,
38.1074,37.7042,37.5,
38.1947,37.7109,37.5,
38.273,37.7136,37.5,
38.3543,37.7218,37.5,
38.4358,37.7144,37.5,
38.5198,37.6997,37.5,
38.6037,37.6474,37.5,
38.6904,37.6909,37.5,
38.7717,37.6974,37.5,
38.8552,37.6984,37.5,
38.9398,37.6917,37.5,
39.0341,37.7166,37.5,
39.1187,37.6658,37.5,
39.201,37.6752,37.5,
39.2813,37.7037,37.5,
39.3745,37.6729,37.5,
39.4527,37.7006,37.5,
39.534,37.6998,37.5,
39.62,37.67,37.5,
39.7049,37.6672,37.5,
39.7889,37.6895,37.5,
39.8759,37.6552,37.5,
39.9573,37.6881,37.5,
40.0367,37.658,37.5,
40.1184,37.6138,37.5,
40.196,37.687,37.5,
40.271,37.7085,37.5,
40.3513,37.6957,37.5,
40.4332,37.704,37.5,
40.518,37.7192,37.5,
40.6055,37.7094,37.5,
40.6958,37.7011,37.5,
40.7851,37.6773,37.5,
40.8627,37.6762,37.5,
40.9467,37.6855,37.5,
41.0307,37.6799,37.5,
41.1057,37.6773,37.5,
41.1885,37.6683,37.5,
41.2752,37.688,37.5,
41.3559,37.6318,37.5,
41.4393,37.6549,37.5,
41.5179,37.6781,37.5,
41.6035,37.6541,37.5,
41.6806,37.6704,37.5,
41.7589,37.6774,37.5,
41.8455,37.6686,37.5,
41.9322,37.6658,37.5,
42.0145,37.6407,37.5,
42.0944,37.6413,37.5,
42.1837,37.5892,37.5,
42.2799,37.6268,37.5,
42.3704,37.5907,37.5,
42.4585,37.6728,37.5,
42.5341,37.6809,37.5,
42.6124,37.6588,37.5,
42.698,37.6557,37.5,
42.7752,37.685,37.5,
42.8615,37.6861,37.5,
42.9445,37.6744,37.5,
43.0321,37.6542,37.5,
43.1118,37.623,37.5,
43.1966,37.6527,37.5,
43.2833,37.6622,37.5,
43.3696,37.6661,37.5,
43.4611,37.6481,37.5,
43.5493,37.6476,37.5,
43.6344,37.6436,37.5,
43.7118,37.6357,37.5,
43.8019,37.6184,37.5,
43.8997,37.6144,37.5,
43.9815,37.6269,37.5,
44.0627,37.6181,37.5,
44.1459,37.6165,37.5,
44.2262,37.6047,37.5,
44.3083,37.6023,37.5,
44.3923,37.5941,37.5,
44.4778,37.5969,37.5,
44.5656,37.599,37.5,
44.6471,37.5764,37.5,
44.7345,37.5853,37.5,
44.819,37.5876,37.5,
44.9043,37.5828,37.5,
44.9941,37.5743,37.5,
45.0816,37.5718,37.5,
45.1647,37.557,37.5,
45.2528,37.5714,37.5,
45.3343,37.5572,37.5,
45.4108,37.5507,37.5,
45.4941,37.5702,37.5,
45.5826,37.5692,37.5,
45.6661,37.5541,37.5,
45.7471,37.5759,37.5,
45.8331,37.5752,37.5,
45.9125,37.5726,37.5,
46.0096,37.5668,37.5,
46.0964,37.5633,37.5,
46.1794,37.5484,37.5,
46.2643,37.564,37.5,
46.3419,37.564,37.5,
46.4271,37.5546,37.5,
46.5146,37.5525,37.5,
46.6031,37.5539,37.5,
46.6879,37.5428,37.5,
46.7709,37.5325,37.5,
46.8499,37.5387,37.5,
46.9369,37.5163,37.5,
47.0159,37.5421,37.5,
47.1019,37.5763,37.5,
47.1897,37.5526,37.5,
47.2673,37.5678,37.5,
47.3565,37.5323,37.5,
47.4382,37.5363,37.5,
47.5454,37.5288,37.5,
47.6542,37.5828,37.5,
47.735,37.565,37.5,
47.8176,37.5792,37.5,
47.9009,37.5499,37.5,
47.9852,37.5832,37.5,
48.062,37.5791,37.5,
48.1456,37.5526,37.5,
48.2312,37.5772,37.5,
48.3365,37.5757,37.5,
48.4263,37.5807,37.5,
48.5143,37.5752,37.5,
48.5929,37.5783,37.5,
48.6782,37.5758,37.5,
48.7637,37.5832,37.5,
48.8478,37.5747,37.5,
48.9344,37.5542,37.5,
49.0204,37.5264,37.5,
49.1069,37.5662,37.5,
49.186,37.5768,37.5,
49.2779,37.5674,37.5,
49.3583,37.5377,37.5,
49.4435,37.5487,37.5,
49.5342,37.5908,37.5,
49.6205,37.5717,37.5,
49.7122,37.5804,37.5,
49.7959,37.562,37.5,
49.8786,37.5669,37.5,
49.9554,37.5963,37.5,
50.0403,37.5801,37.5,
50.1181,37.5853,37.5,
50.2068,37.5922,37.5,
50.2885,37.5523,37.5,
50.3742,37.584,37.5,
50.4616,37.5633,37.5,
50.5457,37.5783,37.5,
50.6393,37.5707,37.5,
50.7246,37.5951,37.5,
50.8056,37.5178,37.5,
50.8849,37.5704,37.5,
50.9724,37.5966,37.5,
51.0538,37.5849,37.5,
51.1312,37.5935,37.5,
51.2105,37.6163,37.5,
51.2997,37.631,37.5,
51.3906,37.6128,37.5,
51.478,37.6239,37.5,
51.5656,37.5921,37.5,
51.6627,37.5908,37.5,
51.7451,37.6009,37.5,
51.8341,37.6041,37.5,
51.913,37.5939,37.5,
51.9907,37.5804,37.5,
52.075,37.5788,37.5,
52.1583,37.546,37.5,
52.237,37.5514,37.5,
52.3266,37.5391,37.5,
52.4047,37.5668,37.5,
52.4917,37.5944,37.5,
52.582,37.6025,37.5,
52.6645,37.5776,37.5,
52.7442,37.5586,37.5,
52.8246,37.5798,37.5,
52.9201,37.5827,37.5,
53.0106,37.566,37.5,
53.1279,37.545,37.5,
53.2109,37.5547,37.5,
53.2938,37.5804,37.5,
53.3825,37.5511,37.5,
53.4649,37.5758,37.5,
53.551,37.5696,37.5,
53.6346,37.5417,37.5,
53.7228,37.5455,37.5,
53.8351,37.5654,37.5,
53.9154,37.5559,37.5,
53.9999,37.5568,37.5,
54.0848,37.5652,37.5,
54.1671,37.5306,37.5,
54.2543,37.5571,37.5,
54.3435,37.5068,37.5,
54.4321,37.5545,37.5,
54.5181,37.5619,37.5,
54.6027,37.5757,37.5,
54.6865,37.5656,37.5,
54.7705,37.5787,37.5,
54.8604,37.5759,37.5,
54.9472,37.5419,37.5,
55.0326,37.5257,37.5,
55.115,37.5397,37.5,
55.1983,37.54,37.5,
55.2807,37.5449,37.5,
55.3682,37.5509,37.5,
55.4485,37.5306,37.5,
55.531,37.547,37.5,
55.6154,37.5707,37.5,
55.7034,37.5478,37.5,
55.787,37.5611,37.5,
55.8707,37.5608,37.5,
55.9703,37.5237,37.5,
56.0542,37.5526,37.5,
56.1407,37.5145,37.5,
56.2267,37.5124,37.5,
56.3353,37.5294,37.5,
56.4351,37.5274,37.5,
56.5444,37.5394,37.5,
56.6277,37.534,37.5,
56.7161,37.5233,37.5,
56.8187,37.5118,37.5,
56.9237,37.4965,37.5,
57.0269,37.486,37.5,
57.1373,37.4937,37.5,
57.2332,37.4855,37.5,
57.333,37.4843,37.5,
57.4382,37.5092,37.5,
57.5466,37.5138,37.5,
57.6439,37.5053,37.5,
57.7527,37.4807,37.5,
57.863,37.4485,37.5,
57.9692,37.4556,37.5,
58.0698,37.4494,37.5,
58.1738,37.4551,37.5,
58.2854,37.4592,37.5,
58.3909,37.4771,37.5,
58.4888,37.4397,37.5,
58.5896,37.4446,37.5,
58.6804,37.4385,37.5,
58.787,37.4254,37.5,
58.8977,37.4491,37.5,
59.0047,37.476,37.5,
59.1048,37.4267,37.5,
59.2679,37.4157,37.5,
59.4584,37.4251,37.5,
59.5477,37.4684,37.5,
59.6472,37.4624,37.5,
59.7394,37.4252,37.5,
59.8293,37.4369,37.5,
59.9156,37.4276,37.5,
60.0025,37.4662,37.5,
60.0841,37.4443,37.5,
60.1666,37.4388,37.5,
60.2492,37.4457,37.5,
60.3372,37.4688,37.5,
60.4279,37.4757,37.5,
60.514,37.5039,37.5,
60.5996,37.5016,37.5,
60.6883,37.4683,37.5,
60.7746,37.4751,37.5,
60.8588,37.4826,37.5,
60.9421,37.4717,37.5,
61.0272,37.4845,37.5,
61.1102,37.4962,37.5,
61.1944,37.4954,37.5,
61.2758,37.4931,37.5,
61.3691,37.5211,37.5,
61.4624,37.4907,37.5,
61.5464,37.4796,37.5,
61.64,37.4893,37.5,
61.7234,37.484,37.5,
61.8081,37.5009,37.5,
61.894,37.5142,37.5,
61.9812,37.4964,37.5,
62.0643,37.5077,37.5,
62.1432,37.4894,37.5,
62.2306,37.5076,37.5,
62.3178,37.5215,37.5,
62.4038,37.515,37.5,
62.4927,37.4917,37.5,
62.5691,37.5085,37.5,
62.663,37.5128,37.5,
62.7484,37.5014,37.5,
62.8292,37.4641,37.5,
62.9196,37.4711,37.5,
63.0024,37.5201,37.5,
63.092,37.5171,37.5,
63.1753,37.5185,37.5,
63.2638,37.5204,37.5,
63.3442,37.534,37.5,
63.4327,37.5089,37.5,
63.5146,37.5225,37.5,

